borrower_id,income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,age,education_level,marital_status,num_of_credit_inquiries,credit_history_length,loan_id,loan_type,loan_amount,interest_rate,loan_term,collateral_value,loan_to_value_ratio,repayment_schedule,current_balance,num_of_late_payments,interest_rate_change,unemployment_rate,inflation_rate,gdp_growth_rate,housing_market_index,utility_payment_history,rental_payment_history,social_media_activity_score,spending_behavior_score,fraud_score,inconsistent_application_data,geo_location_mismatch,customer_lifetime_value,cross_product_ownership,customer_satisfaction_score
906,50696.54822,Self-employed,343,0.119845749,44084.69825,35,High School,Widowed,2,27,906,Mortgage,49015.80721,7.126112318,276,94115.92302,0.796243202,Quarterly,48668.95979,3,0.268960146,12.95310485,4.777254311,2.354572517,343.8325185,0.101124839,0.381387663,66.86023806,53.02356927,0.741419891,0,1,41799.48634,2,34.89524115
907,29602.15789,Unemployed,352,0.389839315,36543.20841,31,High School,Single,6,4,907,Personal,12068.18923,11.72349022,250,19795.81812,0.648893537,Annually,13108.19552,0,0.182124156,3.716059868,6.891188628,0.514044749,386.9086757,0.799678803,0.347140597,42.60050794,21.46475488,0.159063841,0,0,44644.49734,0,32.96690055
908,61193.80349,Retired,824,0.1446372,6516.93286,53,PhD,Divorced,8,13,908,Auto,30995.77429,4.564517541,274,16586.39739,0.527745361,Quarterly,10642.53855,3,-0.412944092,5.032789508,5.536639035,-1.870108175,247.5000858,0.120251773,0.841359599,98.80544607,9.419245708,0.615733833,0,0,21091.05464,0,74.92714857
909,59682.26272,Self-employed,401,0.3433278,20981.12369,53,Master's,Married,5,17,909,Business,22215.67944,4.487233979,145,24433.24111,0.501263775,Quarterly,4025.82793,1,-0.701303099,12.54999191,7.546181654,-3.394131293,186.1642821,0.12472377,0.035302255,15.32323202,53.19710171,0.870623563,1,0,2318.303539,3,7.478230513
910,82448.82085,Employed,697,0.2124199,44432.63774,37,PhD,Widowed,1,24,910,Personal,4480.203815,3.679129334,224,51796.92591,0.550575529,Annually,28089.89263,0,-0.262846612,3.013751408,5.313181375,3.958838371,315.0522706,0.947862772,0.974736947,47.60511939,74.68265061,0.457901785,0,0,35053.11942,1,86.04507357
911,45383.32648,Employed,437,0.16939842,3312.638383,69,Master's,Divorced,0,2,911,Personal,24905.95369,6.521929257,26,57185.61089,0.89612535,Annually,680.2197725,3,-0.169604722,6.388851946,3.586419237,0.954554827,433.2763218,0.819397845,0.648179558,64.7062207,41.22725225,0.724294507,0,0,39417.62857,0,81.62321707
912,53287.25491,Employed,686,0.251900609,48109.41436,36,Bachelor's,Widowed,1,14,912,Personal,35406.0521,12.93466248,339,22548.54633,0.980715656,Monthly,20594.91488,2,0.257368667,10.00846389,4.270450339,3.249338376,229.4189433,0.552410467,0.432483388,5.558063448,67.01074493,0.820393353,0,0,1883.188405,1,76.59916397
913,53740.75526,Employed,410,0.42057831,34278.96585,62,Master's,Single,0,3,913,Mortgage,26147.77882,12.67681284,140,75783.96741,0.7134831,Monthly,3669.200833,1,0.829057527,10.14539918,8.73169925,0.45344984,200.987719,0.874970204,0.628054531,71.69988581,48.97192538,0.136026425,0,0,30156.51181,3,30.93723625
914,73661.7992,Unemployed,316,0.256837431,31937.4229,61,Master's,Divorced,9,5,914,Auto,43733.19712,6.668126808,133,31300.54036,0.756341977,Annually,20261.28915,0,-0.927630405,12.3258349,5.212312236,-2.800229193,211.5741235,0.989364643,0.122740946,9.986735292,43.7085866,0.705826895,1,0,29830.06915,2,82.28817855
915,48570.56701,Unemployed,481,0.40030786,14257.40357,24,Bachelor's,Widowed,9,14,915,Mortgage,15157.91382,9.453102936,252,92252.06689,0.573424085,Quarterly,1996.609463,3,-0.512677975,9.071115054,2.92104399,-1.624511869,479.6528612,0.610642067,0.514052455,14.02823086,29.02566404,0.919841024,0,0,19556.68753,2,18.28020803
916,54185.32289,Employed,835,0.150194519,13190.79765,74,Bachelor's,Divorced,8,3,916,Business,5226.209394,11.23102027,126,65843.90929,0.775515676,Monthly,41760.86303,0,-0.612568115,9.112822434,9.411448493,-1.184611575,243.7107663,0.612898437,0.985095523,15.96895125,38.25935145,0.57637061,0,0,37738.59897,1,12.44092059
917,59118.44765,Employed,840,0.409108568,47160.85275,61,Bachelor's,Single,9,23,917,Mortgage,46891.71497,4.756291457,208,43916.94383,0.572327451,Annually,10486.9497,3,0.004588817,11.70372691,8.169404108,4.729348125,101.441696,0.754427029,0.235269438,92.88898267,34.97956308,0.186122245,1,0,21980.77287,3,4.495633349
918,52799.13685,Employed,470,0.19477333,15615.35026,70,PhD,Divorced,7,7,918,Personal,19531.62113,3.76990466,233,79096.24417,0.805607166,Annually,16415.43552,0,-0.140598386,8.983493559,1.500995315,-4.943667216,412.6724832,0.232138952,0.722278099,68.32355451,64.6187184,0.126942532,0,0,34162.02164,3,93.9310363
919,43303.49578,Unemployed,708,0.370957252,38999.75954,21,Bachelor's,Widowed,6,18,919,Mortgage,29243.87202,14.62329591,225,81882.50529,0.966629334,Quarterly,43502.39983,1,0.458075248,10.30189304,9.990486658,4.85666023,379.7099181,0.167124862,0.434971376,65.54275011,11.60185113,0.25973533,0,0,26338.74793,0,30.80108977
920,52911.34989,Employed,677,0.326312622,20262.96811,51,High School,Single,2,13,920,Personal,39808.15318,9.837023728,91,29402.91976,0.59784927,Annually,37313.30307,1,-0.515168175,13.77328882,7.254340268,4.804616351,151.4273058,0.75958075,0.652458148,55.54934965,9.263636869,0.103513269,0,0,13174.76563,1,91.76178802
921,66104.47625,Employed,487,0.471657887,7823.449468,19,Bachelor's,Married,7,29,921,Auto,16891.36953,14.74911224,274,34301.59711,0.882281859,Monthly,10951.91808,0,0.188996731,7.817412091,2.442399391,4.961507905,493.9616997,0.344904795,0.204887229,29.28059987,66.00129942,0.513394072,0,0,30718.54229,0,27.26135615
922,34602.27051,Retired,529,0.254929007,1525.049587,22,Bachelor's,Widowed,1,23,922,Mortgage,36092.06237,6.059705826,146,93627.5378,0.511751211,Quarterly,3594.970933,0,0.767714527,7.621500851,3.134509132,-0.234118211,343.2249141,0.135070356,0.470464983,62.08897046,54.62980699,0.069704683,0,0,37108.51625,1,90.75659593
923,51994.54511,Retired,418,0.126466076,27668.60951,72,Bachelor's,Widowed,1,27,923,Mortgage,7635.523641,10.99092795,317,16891.73332,0.687748621,Annually,35783.68884,4,0.82135548,3.042587902,7.232009331,4.638089696,300.3117964,0.314877726,0.980092714,41.01497199,43.02000967,0.223404625,0,0,48721.378,0,90.39290528
924,39498.18778,Employed,455,0.107662194,48813.16211,27,Master's,Single,9,22,924,Mortgage,15273.39361,4.505149093,253,4693.966488,0.555374254,Annually,19535.12753,0,0.917569209,10.36111514,8.017849498,-1.044008182,252.887707,0.358636868,0.195287151,14.54161501,15.24428844,0.439910444,0,0,19625.33839,0,92.3676045
925,67925.69943,Self-employed,764,0.430743424,19087.6735,49,PhD,Single,2,10,925,Personal,8090.821171,5.026202312,314,45678.5046,0.676237721,Quarterly,38303.99996,0,0.546522304,3.357262889,3.151323488,-4.737055593,459.4691022,0.96522766,0.636445028,68.95972903,41.10271119,0.47391475,0,0,4159.154689,3,49.61534393
926,27152.19643,Employed,403,0.309894255,18502.42437,59,Bachelor's,Married,6,25,926,Personal,40750.29736,8.410678637,281,80220.38507,0.58676846,Quarterly,22264.73862,1,0.811975813,9.049781877,3.312719685,-2.756528136,197.5853926,0.697959711,0.575597749,12.95821679,78.97317633,0.565398485,0,0,49410.58984,3,86.59462868
927,41616.17229,Retired,801,0.410097621,17860.48927,58,PhD,Widowed,0,13,927,Mortgage,11909.81253,5.814844694,298,77280.97658,0.686652495,Quarterly,17300.12065,0,-0.530938256,12.65080547,3.764086254,4.452962449,214.3075601,0.530856317,0.565051586,19.0668581,88.96212358,0.705614963,0,0,31566.52631,2,95.07658962
928,55658.17813,Self-employed,474,0.19377024,26506.64803,30,High School,Single,7,16,928,Mortgage,36152.77421,3.762891112,61,91993.29758,0.708761403,Monthly,22560.27041,2,-0.604838111,9.599052846,6.382165284,-4.862353067,148.9643227,0.968873139,0.61512329,81.76993118,70.257657,0.04722864,0,0,47376.07245,2,32.46169419
929,73482.86044,Self-employed,720,0.238033498,22592.57929,56,High School,Married,6,9,929,Auto,47221.62147,5.048889477,200,53553.4661,0.650295561,Monthly,37427.94928,0,-0.987023832,6.235633983,2.546345605,0.459941354,403.6476382,0.90313974,0.502237974,66.01170961,5.991217588,0.080620952,0,0,6087.527215,3,41.88744057
930,49013.74608,Employed,433,0.112041549,44115.81671,22,Bachelor's,Married,3,2,930,Auto,26860.83824,1.982603325,308,10456.43482,0.828310975,Annually,45111.01433,4,0.413688715,12.43402106,1.93818879,-4.243984111,338.2197122,0.512000857,0.01693075,63.09911542,67.04097766,0.060859152,0,0,17759.65815,3,71.92401873
931,41672.0071,Retired,690,0.48459693,25770.51879,27,High School,Single,4,23,931,Business,27461.43042,11.00971889,25,59074.55295,0.959426026,Annually,2488.359829,3,0.874934376,6.236604049,7.109776802,-2.136034216,343.6264677,0.905679635,0.900096811,41.82027843,24.09855895,0.423150315,0,1,7562.898245,0,30.03598217
932,78217.35604,Retired,800,0.367147163,25880.13407,27,PhD,Widowed,9,5,932,Auto,23590.64484,8.143574871,243,77950.36363,0.700297687,Quarterly,26205.57706,1,-0.62612931,11.79638137,8.011881458,-4.119071493,187.3881724,0.404304658,0.826978827,39.62805182,31.5251243,0.041847945,0,0,41939.99757,2,75.38093089
933,28279.79149,Self-employed,332,0.473282035,7780.208141,55,Master's,Divorced,0,29,933,Auto,16968.61703,2.772281396,272,9786.147967,0.596171578,Annually,1641.771454,2,0.273887151,10.32310146,5.50836464,3.595286211,360.4673557,0.230420665,0.174167681,69.02626092,19.5873208,0.746081267,0,0,44136.79433,3,7.389214521
934,17017.91065,Employed,354,0.206198563,49154.2375,44,Bachelor's,Divorced,3,22,934,Auto,24307.09652,3.817868907,203,17679.41141,0.635361379,Annually,23420.47725,3,0.492919518,5.039955561,4.274494392,0.910707096,406.1833789,0.232678177,0.413273177,74.00055386,77.57557906,0.223000181,0,0,25564.27329,1,52.34983843
935,56600.21675,Unemployed,818,0.344585444,13248.67165,68,High School,Married,0,17,935,Personal,30537.56908,2.884216265,214,1722.920785,0.927000412,Quarterly,44264.14145,2,0.85522847,13.8616065,4.888384422,4.021064657,243.1554123,0.662315524,0.770548981,51.02132024,64.86021226,0.939212493,0,0,10143.70467,1,12.23134841
936,42469.18663,Unemployed,311,0.371399987,4594.839306,38,PhD,Divorced,0,23,936,Auto,49313.58704,9.770002912,272,59568.43165,0.785819862,Monthly,18079.51332,1,0.293720448,5.407724195,4.495670505,1.883531995,420.5388576,0.501070321,0.980062315,96.92692443,61.18350546,0.486403755,0,0,7228.829483,2,29.33234764
937,34681.50774,Retired,827,0.22701988,33494.1662,25,PhD,Divorced,9,22,937,Auto,46950.46341,2.771839909,124,88730.072,0.727505516,Monthly,46622.52105,4,0.940587465,14.87504489,9.639864174,4.710291312,239.5162354,0.658950847,0.951137046,95.56995589,66.79726097,0.446325752,0,0,29820.04139,1,25.86253925
938,60625.34671,Unemployed,672,0.439243694,30172.95214,18,High School,Single,0,4,938,Mortgage,43245.49496,11.6828115,47,67230.99994,0.574818361,Monthly,31530.42358,1,-0.310653718,3.087725864,7.912809147,0.098776548,403.2553846,0.686075964,0.8993592,41.242949,23.67722614,0.780538693,0,0,25812.4399,0,83.89320736
939,53657.01071,Retired,783,0.478864585,21342.13705,45,PhD,Married,6,17,939,Personal,44567.39625,1.776897411,90,98212.98872,0.724863654,Annually,46707.76719,2,-0.300142932,6.161800526,2.872784934,1.387105818,113.492043,0.022322873,0.158373897,82.06222543,44.46444143,0.713153984,0,0,35044.66602,2,19.35172554
940,41538.82054,Retired,527,0.453942047,21687.41946,66,PhD,Widowed,6,9,940,Business,23924.60998,4.866573138,286,6771.848424,0.639246002,Quarterly,37858.33127,2,0.08602502,5.398323567,4.457702368,0.763088199,320.4658406,0.054039592,0.914475106,54.32678416,63.32537215,0.607309041,0,0,15955.15587,3,80.84479202
941,30795.43402,Retired,606,0.39562679,39468.13213,56,Bachelor's,Married,3,20,941,Business,33214.77203,13.52400012,289,90348.60797,0.971581564,Monthly,5171.758332,1,-0.232996238,3.167920922,5.896110622,-0.157395706,487.8106243,0.532677727,0.878444913,51.17558876,63.65940276,0.935146706,0,0,20716.03176,1,79.39603459
942,63086.85992,Unemployed,756,0.210985872,10589.91936,31,PhD,Single,1,2,942,Auto,44858.26942,11.20017279,173,81499.79459,0.942035055,Annually,11557.56838,0,-0.997148543,11.7884148,6.516872759,3.459593654,492.4978403,0.191035478,0.376949911,5.496406138,79.18518628,0.422259261,0,0,2046.692619,0,49.88830556
943,59753.01767,Retired,459,0.212646417,41192.41263,38,High School,Divorced,2,24,943,Business,20254.58748,2.485072494,323,31767.03129,0.541951271,Quarterly,19708.52273,1,0.46354405,11.32110963,5.213655064,1.445251357,212.7010313,0.632533769,0.394522595,57.39747105,28.71039667,0.808531676,1,0,30897.00921,3,23.38432556
944,48512.36204,Self-employed,630,0.485344128,32788.60858,47,Bachelor's,Widowed,7,18,944,Business,48126.36144,12.58520241,28,97365.89191,0.758326745,Monthly,8505.344101,4,0.503434083,12.50821157,8.291139715,3.013122649,276.5596364,0.552185739,0.459908922,90.05779306,77.03361217,0.380092946,1,0,21734.03255,4,22.689634
945,77699.55494,Employed,524,0.104113798,21529.51892,38,High School,Married,7,21,945,Business,21373.51704,8.155974141,215,29149.80594,0.612529173,Monthly,24745.58024,1,0.493949209,6.080382558,7.908454175,2.863639366,125.1911632,0.585760358,0.656175631,78.01338492,44.01844806,0.838345674,0,0,46068.46706,0,46.49246471
946,33948.72851,Employed,803,0.386419989,23443.40221,66,Master's,Divorced,5,27,946,Auto,30453.0506,12.93157087,28,88985.82002,0.705388545,Quarterly,23568.40779,3,-0.309958667,8.332022005,5.546421268,-3.089548393,449.336523,0.30245538,0.260835616,78.63171447,67.01726921,0.259474629,0,0,32447.52859,1,0.880900739
947,27117.12244,Retired,755,0.382498465,13575.71315,26,High School,Married,9,22,947,Business,35780.43095,9.609986955,213,88134.48342,0.938423999,Annually,47812.9599,0,0.044578947,10.90936226,8.689864481,1.501635325,327.4288613,0.639843506,0.022948429,15.99290386,45.57193801,0.289267073,0,0,20536.03008,0,53.13507546
948,39621.37895,Employed,344,0.349075816,37853.6023,34,High School,Widowed,8,11,948,Auto,47579.00864,10.70474593,221,75886.93285,0.76375726,Annually,21686.39414,3,-0.280052964,8.277222047,7.759805774,-3.003519808,254.0402716,0.829492636,0.141229525,35.84494471,94.86101698,0.677869534,0,0,13915.86986,4,95.27795258
949,49316.20975,Unemployed,513,0.496043538,26130.86237,22,Bachelor's,Married,8,13,949,Mortgage,12986.19743,14.91227107,89,56565.31214,0.667107647,Monthly,39281.34021,1,-0.9679272,11.36790924,8.007236638,0.833204782,145.1082234,0.998071254,0.440115908,23.32049167,17.93022647,0.212713295,1,0,45358.96219,4,15.47068819
950,53650.09174,Unemployed,358,0.224751774,16721.87259,74,PhD,Married,3,8,950,Mortgage,37560.41793,4.63652987,67,12440.27359,0.603944177,Quarterly,47095.52724,0,0.124897883,10.6076809,9.607607015,1.774346844,478.7069142,0.838444386,0.282002569,31.59152825,67.50050886,0.229154187,1,0,1796.988632,0,57.33456215
951,46381.45913,Employed,494,0.235988746,30206.45567,48,High School,Married,0,27,951,Business,26519.96372,9.923265259,91,53431.18758,0.90016243,Annually,43849.44155,3,-0.752478668,4.375773636,3.398202471,4.972350716,312.0876191,0.55749876,0.764516561,57.95393435,57.65350008,0.305262429,0,0,17018.7109,3,96.17786886
952,55280.83095,Unemployed,788,0.131575761,49790.98815,69,Bachelor's,Divorced,0,1,952,Mortgage,14159.29989,7.714338766,317,36001.22744,0.812259008,Quarterly,10433.38123,3,-0.839917352,12.37251745,3.408833461,-4.694580219,213.1711716,0.193429592,0.106690071,36.47838134,17.27310409,0.67892877,0,0,47231.77361,3,86.05221395
953,31226.90864,Employed,456,0.277119255,22327.8517,57,Master's,Widowed,9,17,953,Auto,39053.73515,2.032601364,69,79325.5948,0.73403273,Quarterly,24801.49471,0,0.510998137,11.64811631,9.000570301,-4.087576059,240.0860521,0.681445876,0.917465226,56.06978175,6.600633581,0.889388092,0,0,33047.61734,4,85.03801164
954,71656.46906,Employed,525,0.20441941,46113.87864,55,Bachelor's,Widowed,4,12,954,Mortgage,28058.89173,1.69535366,29,75933.85605,0.608742177,Monthly,17386.98911,0,-0.980987595,10.87001265,7.95003736,-4.229733036,208.2788724,0.937653786,0.89532718,43.85012483,79.9144389,0.674567651,0,0,27103.23449,2,82.18499304
955,48767.73232,Employed,711,0.237354681,17905.82516,60,Bachelor's,Divorced,1,4,955,Business,33387.71721,3.109585801,219,91105.94448,0.667123187,Quarterly,19992.93476,2,0.918016887,4.861123275,9.338909873,-1.016387137,340.7239235,0.21186654,0.908756817,28.66155584,15.74513336,0.827814244,0,0,10973.20118,2,30.90236061
956,66759.43747,Retired,504,0.433828716,3681.902639,36,PhD,Divorced,5,21,956,Auto,16822.15236,10.2627385,146,1975.601162,0.979921713,Quarterly,18040.34131,0,0.030510728,6.215957386,1.568171443,3.215883615,471.9854303,0.255995621,0.739609999,9.540343421,18.65066828,0.54356059,1,0,41835.36394,3,89.06168313
957,55140.8802,Employed,378,0.474193805,11007.86321,53,High School,Divorced,6,13,957,Personal,24582.42364,9.156701687,343,81005.77007,0.760044969,Quarterly,41317.96051,1,0.966032861,7.718124379,6.649813695,3.440563328,442.6775213,0.149008543,0.106999971,89.18384573,97.8434224,0.068923221,0,0,11005.75407,2,94.13403512
958,56851.29829,Retired,423,0.174293229,21516.06202,67,Master's,Single,0,29,958,Auto,31250.3583,8.971299076,21,93876.97429,0.700349641,Annually,22606.95276,4,-0.884004855,6.35915546,2.301655043,2.369795957,284.1523502,0.736721644,0.438137571,1.1373366,71.72608515,0.100466212,0,0,13164.42304,3,49.57924233
959,58546.5092,Employed,770,0.249003573,11762.1115,50,Bachelor's,Married,5,9,959,Mortgage,20840.6299,1.930066294,80,79035.39469,0.760711021,Monthly,26184.71661,2,0.167059098,5.733723488,5.535074785,3.968782418,430.5997449,0.406561503,0.131405372,0.165248814,25.04868416,0.554391978,0,0,10400.706,1,35.45710473
960,56715.6284,Employed,517,0.471452225,1011.124873,30,High School,Married,7,27,960,Personal,10720.25445,7.835590451,352,13454.34876,0.889494253,Monthly,49122.36785,0,-0.301345928,12.66429204,2.401722387,-1.771400558,269.2421925,0.062695639,0.987699193,82.67977398,59.09489602,0.327800969,0,0,8749.323568,3,41.42290156
961,59640.8414,Employed,815,0.124723384,45835.07535,31,High School,Widowed,4,7,961,Auto,48120.38412,13.98240804,94,8587.270932,0.670054468,Quarterly,2998.96361,4,0.686964986,10.65878696,2.152706581,-4.118453557,200.9228563,0.874949991,0.333038423,99.68109403,53.41118384,0.220568074,0,0,47712.3123,1,33.42064418
962,69937.28795,Unemployed,403,0.136944211,42350.09115,73,Bachelor's,Married,6,23,962,Personal,26061.90946,6.867490236,120,2574.101361,0.58935306,Quarterly,24397.88199,2,-0.27755453,9.785665579,1.109515108,-4.41846972,493.3660461,0.557671905,0.585330542,72.71028277,84.44732675,0.466256927,0,0,30499.54821,4,21.2418442
963,52947.81755,Retired,692,0.165116396,37372.31934,50,High School,Single,9,24,963,Personal,36962.09814,9.936453342,55,63060.14997,0.792468059,Annually,38703.08535,1,-0.479024842,5.71143253,6.672149311,3.521327196,221.5550272,0.331094292,0.779393054,1.527383806,72.93207478,0.666496741,0,0,32254.01947,2,61.84484703
964,60635.05636,Retired,733,0.338085134,9222.915187,46,Bachelor's,Divorced,5,5,964,Personal,21141.31248,12.02755212,143,63152.42886,0.832602052,Monthly,7558.097909,4,0.715106254,14.01691875,4.23120355,2.304362944,229.4896924,0.343982976,0.920616084,22.66902267,83.17211255,0.384991948,0,0,47761.94782,4,56.25968862
965,48653.96459,Employed,630,0.160188908,6897.815234,60,Bachelor's,Widowed,3,5,965,Auto,18401.45644,12.08299127,29,98697.91456,0.856359001,Annually,30576.57973,0,-0.250693817,5.294196469,1.946694564,1.98615306,495.8771471,0.29025122,0.755547726,97.18227003,21.1506588,0.802542257,0,0,12298.1777,0,46.2585071
966,71601.75823,Employed,442,0.487230553,4312.632724,66,Bachelor's,Widowed,6,17,966,Mortgage,20951.05062,8.510281112,104,40105.29582,0.940993795,Monthly,11973.23898,0,-0.96633336,12.53941119,3.90554,-1.603236615,153.5709973,0.455480172,0.674503779,80.86042522,64.02192044,0.738523247,0,1,1289.959391,0,9.584538668
